iter	Passed	Remaining
1399	3026469	7782351
1400	3028692	7780344
1401	3030730	7777867
1402	3033084	7776196
1403	3035277	7774114
1404	3037292	7771578
1405	3039408	7769298
1406	3041115	7765976
1407	3043272	7763802
1408	3045599	7762062
1409	3047549	7759364
1410	3049899	7757683
1411	3052299	7756126
1412	3054463	7753971
1413	3056720	7752050
1414	3058668	7749346
1415	3060988	7747587
1416	3063232	7745633
1417	3065568	7743910
1418	3067723	7741733
1419	3069983	7739817
1420	3071927	7737106
1421	3074229	7735297
1422	3076274	7732841
1423	3077976	7729524
1424	3080256	7727660
1425	3082458	7725601
1426	3084742	7723745
1427	3086706	7721089
1428	3088677	7718450
1429	3091009	7716717
1430	3093384	7715086
1431	3095267	7712231
1432	3097691	7710722
1433	3100043	7709033
1434	3102378	7707301
1435	3104878	7705979
1436	3106720	7703024
1437	3108656	7700301
1438	3110680	7697798
1439	3113253	7696654
1440	3115197	7693954
1441	3117525	7692202
1442	3119968	7690734
1443	3122262	7688895
1444	3124461	7686823
1445	3126679	7684799
1446	3128472	7681728
1447	3130444	7679101
1448	3132649	7677044
1449	3135041	7675447
1450	3137303	7673529
1451	3139480	7671403
1452	3141717	7669423
1453	3143736	7666911
1454	3145686	7664232
1455	3147364	7660893
1456	3150048	7660001
1457	3152096	7657562
1458	3154887	7656927
1459	3157214	7655162
1460	3158783	7651563
1461	3160799	7649048
1462	3163080	7647174
1463	3165291	7645129
1464	3167577	7643267
1465	3169652	7640896
1466	3171966	7639099
1467	3174100	7636868
1468	3176292	7634777
1469	3178599	7632962
1470	3180964	7631287
1471	3183171	7629232
1472	3185232	7626825
1473	3187197	7624191
1474	3189420	7622173
1475	3191645	7620161
1476	3193397	7617019
1477	3195630	7615027
1478	3197267	7611614
1479	3199532	7609698
1480	3201878	7607973
1481	3204228	7606259
1482	3206272	7603817
1483	3208599	7602045
1484	3210868	7600135
1485	3213169	7598302
1486	3215435	7596385
1487	3217170	7593214
1488	3219554	7591576
1489	3221818	7589652
1490	3223585	7586561
1491	3225701	7584291
1492	3227710	7581769
1493	3229729	7579271
1494	3231535	7576274
1495	3233901	7574592
1496	3236262	7572897
1497	3238416	7570716
1498	3240762	7568986
1499	3243091	7567214
1500	3245490	7565604
1501	3247735	7563634
1502	3249859	7561382
1503	3252086	7559371
1504	3254323	7557382
1505	3256552	7555375
1506	3259181	7554293
1507	3261396	7552253
1508	3264251	7551690
1509	3266144	7548903
1510	3268120	7546308
1511	3270318	7544227
1512	3272668	7542494
1513	3274622	7539850
1514	3276934	7538030
1515	3278851	7535303
1516	3281058	7533242
1517	3283118	7530841
1518	3285489	7529156
1519	3287691	7527084
1520	3289446	7523987
1521	3291798	7522256
1522	3294037	7520267
1523	3296250	7518220
1524	3298880	7517120
1525	3301096	7515078
1526	3303167	7512705
1527	3305447	7510808
1528	3307690	7508825
1529	3309870	7506699
1530	3312228	7504976
1531	3313938	7501787
1532	3316148	7499729
1533	3318434	7497845
1534	3320426	7495295
1535	3322478	7492880
1536	3325026	7491584
1537	3327113	7489251
1538	3329321	7487186
1539	3331165	7484305
1540	3333533	7482603
1541	3335801	7480674
1542	3338053	7478710
1543	3340359	7476866
1544	3342420	7474473
1545	3344380	7471856
1546	3346765	7470189
1547	3349091	7468387
1548	3351130	7465947
1549	3352860	7462818
1550	3355082	7460786
1551	3356865	7457777
1552	3359198	7455992
1553	3361365	7453837
1554	3363338	7451254
1555	3365534	7449164
1556	3367739	7447095
1557	3370073	7445309
1558	3371660	7441875
1559	3373962	7440019
1560	3376284	7438207
1561	3378302	7435726
1562	3380455	7433541
1563	3382768	7431708
1564	3385188	7430109
1565	3387461	7428187
1566	3389942	7426722
1567	3392388	7425175
1568	3394272	7422402
1569	3396934	7421327
1570	3399274	7419548
1571	3401447	7417406
1572	3403772	7415593
1573	3405846	7413234
1574	3408278	7411653
1575	3410781	7410225
1576	3413020	7408222
1577	3415256	7406214
1578	3417542	7404315
1579	3419653	7402034
1580	3421891	7400029
1581	3424187	7398149
1582	3425929	7395074
1583	3427666	7391987
1584	3429951	7390084
1585	3431773	7387185
1586	3434064	7385294
1587	3436286	7383256
1588	3438671	7381566
1589	3440854	7379443
1590	3442577	7376333
1591	3445008	7374740
1592	3447239	7372721
1593	3449193	7370107
1594	3451496	7368241
1595	3453262	7365228
1596	3455432	7363077
1597	3457226	7360126
1598	3459500	7358200
1599	3462256	7357294
1600	3464522	7355348
1601	3466809	7353444
1602	3468303	7349861
1603	3469746	7346172
1604	3471905	7343999
1605	3473754	7341173
1606	3475712	7338577
1607	3477984	7336644
1608	3480203	7334598
1609	3482227	7332144
1610	3483851	7328846
1611	3486222	7327122
1612	3488271	7324722
1613	3490529	7322758
1614	3492753	7320724
1615	3494306	7317284
1616	3496081	7314313
1617	3497836	7311299
1618	3500213	7309586
1619	3502543	7307775
1620	3504776	7305760
1621	3506960	7303646
1622	3509312	7301877
1623	3511513	7299796
1624	3513206	7296659
1625	3515458	7294684
1626	3517487	7292247
1627	3519560	7289899
1628	3521914	7288135
1629	3524194	7286217
1630	3526239	7283814
1631	3528230	7281299
1632	3530180	7278701
1633	3532804	7277490
1634	3535273	7275960
1635	3537527	7273986
1636	3539709	7271865
1637	3542043	7270054
1638	3543842	7267147
1639	3546043	7265064
1640	3548141	7262771
1641	3550327	7260657
1642	3552510	7258537
1643	3555296	7257649
1644	3557364	7255294
1645	3559649	7253380
1646	3561379	7250338
1647	3563552	7248196
1648	3565532	7245664
1649	3567789	7243694
1650	3569550	7240716
1651	3571550	7238227
1652	3573522	7235680
1653	3575792	7233737
1654	3577811	7231285
1655	3580556	7230301
1656	3582959	7228625
1657	3584624	7225461
1658	3586888	7223504
1659	3589233	7221709
1660	3591864	7220491
1661	3594103	7218482
1662	3596549	7216888
1663	3598700	7214702
1664	3600638	7212089
1665	3602645	7209615
1666	3604860	7207558
1667	3606673	7204697
1668	3608898	7202660
1669	3611185	7200746
1670	3613565	7199017
1671	3615728	7196857
1672	3617378	7193674
1673	3619092	7190621
1674	3621493	7188934
1675	3623816	7187091
1676	3625875	7184725
1677	3628301	7183086
1678	3630768	7181525
1679	3633048	7179596
1680	3635312	7177633
1681	3637260	7175047
1682	3639376	7172793
1683	3641556	7170666
1684	3643573	7168216
1685	3645814	7166209
1686	3648035	7164161
1687	3650409	7162415
1688	3652587	7160282
1689	3654571	7157769
1690	3656705	7155552
1691	3658955	7153560
1692	3661218	7151594
1693	3663499	7149663
1694	3665714	7147602
1695	3668064	7145804
1696	3670044	7143286
1697	3672238	7141185
1698	3674627	7139462
1699	3676588	7136906
1700	3679388	7135980
1701	3681803	7134305
1702	3684107	7132414
1703	3685622	7128996
1704	3688045	7127337
1705	3689964	7124703
1706	3692342	7122955
1707	3695103	7121943
1708	3697297	7119839
1709	3699521	7117792
1710	3701524	7115320
1711	3703364	7112536
1712	3705748	7110797
1713	3707703	7108233
1714	3710005	7106337
1715	3711849	7103562
1716	3714002	7101381
1717	3716217	7099315
1718	3718774	7097905
1719	3721123	7096095
1720	3723141	7093655
1721	3725482	7091830
1722	3727466	7089326
1723	3729805	7087496
1724	3731304	7084070
1725	3733532	7082030
1726	3735913	7080280
1727	3738229	7078406
1728	3740536	7076514
1729	3742549	7074068
1730	3744818	7072104
1731	3746890	7069767
1732	3749297	7068064
1733	3751585	7066135
1734	3753629	7063747
1735	3755973	7061921
1736	3758149	7059781
1737	3760466	7057907
1738	3762316	7055154
1739	3764581	7053181
1740	3766806	7051132
1741	3769104	7049220
1742	3771433	7047365
1743	3773363	7044765
1744	3775679	7042887
1745	3777731	7040514
1746	3779949	7038451
1747	3782341	7036713
1748	3784701	7034914
1749	3786734	7032506
1750	3788476	7029559
1751	3790645	7027407
1752	3792744	7025123
1753	3795055	7023232
1754	3797350	7021312
1755	3799381	7018902
1756	3801416	7016501
1757	3803738	7014630
1758	3805789	7012258
1759	3807337	7008963
1760	3809276	7006386
1761	3811458	7004257
1762	3813535	7001936
1763	3815817	6999992
1764	3818021	6997903
1765	3820350	6996043
1766	3822623	6994081
1767	3824864	6992059
1768	3827038	6989915
1769	3829029	6987438
1770	3831453	6985749
1771	3832974	6982416
1772	3835307	6980562
1773	3837443	6978349
1774	3838700	6974540
1775	3840951	6972538
1776	3842762	6969736
1777	3845311	6968275
1778	3847573	6966293
1779	3849968	6964549
1780	3852259	6962618
1781	3854430	6960469
1782	3856418	6957991
1783	3859083	6956733
1784	3861827	6955616
1785	3864016	6953498
1786	3865844	6950732
1787	3868517	6949483
1788	3870746	6947438
1789	3872993	6945424
1790	3875415	6943723
1791	3877420	6941275
1792	3879758	6939423
1793	3881924	6937263
1794	3884136	6935184
1795	3886000	6932485
1796	3888371	6930692
1797	3890306	6928120
1798	3892469	6925956
1799	3895319	6925012
1800	3897371	6922649
1801	3899690	6920760
1802	3902043	6918931
1803	3903925	6916267
1804	3906433	6914711
1805	3908304	6912029
1806	3910784	6910423
1807	3912801	6907998
1808	3915131	6906126
1809	3917529	6904374
1810	3919681	6902188
1811	3921909	6900136
1812	3924252	6898286
1813	3926612	6896464
1814	3928901	6894519
1815	3931298	6892761
1816	3933608	6890851
1817	3935642	6888456
1818	3937727	6886152
1819	3939996	6884169
1820	3942001	6881725
1821	3944006	6879283
1822	3946358	6877443
1823	3948572	6875364
1824	3950584	6872934
1825	3952801	6870860
1826	3955228	6869151
1827	3957488	6867152
1828	3959824	6865283
1829	3962222	6863522
1830	3964652	6861816
1831	3967215	6860337
1832	3969548	6858461
1833	3971545	6856004
1834	3974327	6854902
1835	3976557	6852847
1836	3978624	6850512
1837	3980187	6847308
1838	3982437	6845287
1839	3984421	6842810
1840	3986240	6840050
1841	3988968	6838850
1842	3991185	6836773
1843	3993605	6835043
1844	3996039	6833335
1845	3998208	6831175
1846	4000410	6829071
1847	4002608	6826960
1848	4004949	6825093
1849	4007201	6823072
1850	4009894	6821803
1851	4012330	6820095
1852	4013998	6817081
1853	4016310	6815162
1854	4018013	6812211
1855	4020256	6810176
1856	4022490	6808124
1857	4024611	6805883
1858	4026962	6804029
1859	4029222	6802021
1860	4030971	6799151
1861	4033135	6796980
1862	4035139	6794543
1863	4037644	6792946
1864	4039683	6790567
1865	4041923	6788526
1866	4044240	6786612
1867	4046591	6784755
1868	4048480	6782125
1869	4050662	6779986
1870	4051973	6776390
1871	4054281	6774461
1872	4056596	6772545
1873	4058406	6769785
1874	4060734	6767890
1875	4063128	6766104
1876	4065173	6763739
1877	4066986	6760986
1878	4069418	6759262
1879	4071429	6756840
1880	4073743	6754920
1881	4076094	6753061
1882	4078038	6750529
1883	4080501	6748854
1884	4082713	6746765
1885	4085029	6744846
1886	4087395	6743011
1887	4089678	6741037
1888	4091609	6738484
1889	4093796	6736353
1890	4096092	6734400
1891	4097948	6731725
1892	4100129	6729583
1893	4102174	6727219
1894	4104433	6725206
1895	4106745	6723280
1896	4108673	6720724
1897	4110851	6718578
1898	4113103	6716552
1899	4115315	6714462
1900	4117595	6712482
1901	4119682	6710187
1902	4121862	6708044
1903	4123848	6705585
1904	4126083	6703532
1905	4128657	6702028
1906	4130917	6700015
1907	4132948	6697628
1908	4135275	6695723
1909	4137288	6693309
1910	4139760	6691638
1911	4142155	6689841
1912	4144092	6687304
1913	4146154	6684969
1914	4148159	6682543
1915	4150201	6680178
1916	4152669	6678497
1917	4155026	6676637
1918	4157452	6674889
1919	4159733	6672905
1920	4162092	6671047
1921	4164322	6668982
1922	4166521	6666867
1923	4168915	6665064
1924	4171198	6663083
1925	4173191	6660639
1926	4174990	6657885
1927	4177005	6655476
1928	4179322	6653550
1929	4181559	6651496
1930	4183550	6649051
1931	4185865	6647119
1932	4188028	6644946
1933	4190032	6642523
1934	4191856	6639813
1935	4194158	6637861
1936	4196231	6635547
1937	4198674	6633819
1938	4200527	6631157
1939	4202758	6629092
1940	4205162	6627301
1941	4207585	6625538
1942	4209897	6623601
1943	4212144	6621560
1944	4214350	6619456
1945	4216385	6617082
1946	4218757	6615236
1947	4221107	6613357
1948	4222914	6610626
1949	4225475	6609077
1950	4227809	6607170
1951	4230187	6605333
1952	4232852	6603942
1953	4235195	6602049
1954	4237647	6600325
1955	4240028	6598489
1956	4242701	6597108
1957	4245137	6595355
1958	4247054	6592799
1959	4249007	6590297
1960	4250741	6587456
1961	4252744	6585034
1962	4255167	6583262
1963	4257417	6581222
1964	4259772	6579342
1965	4261752	6576885
1966	4263982	6574813
1967	4265898	6572258
1968	4268211	6570313
1969	4270333	6568076
1970	4272597	6566056
1971	4274757	6563877
1972	4276960	6561763
1973	4279057	6559487
1974	4281467	6557690
1975	4283479	6555284
1976	4285893	6553493
1977	4288540	6552056
1978	4290839	6550089
1979	4292982	6547882
1980	4295100	6545637
1981	4297567	6543924
1982	4299957	6542093
1983	4302382	6540315
1984	4304592	6538209
1985	4306807	6536112
1986	4309144	6534198
1987	4311465	6532259
1988	4313560	6529980
1989	4315796	6527913
1990	4317957	6525732
1991	4320367	6523928
1992	4321835	6520702
1993	4323621	6517956
1994	4326024	6516142
1995	4328385	6514263
1996	4330648	6512236
1997	4332883	6510167
1998	4334459	6507110
1999	4336755	6505133
2000	4338989	6503063
2001	4341525	6501445
2002	4343344	6498753
2003	4345416	6496440
2004	4347601	6494298
2005	4349990	6492458
2006	4352248	6490423
2007	4354718	6488704
2008	4356842	6486468
2009	4359048	6484356
2010	4361112	6482030
2011	4363675	6480448
2012	4365877	6478329
2013	4368326	6476575
2014	4370565	6474509
2015	4372974	6472696
2016	4375248	6470681
2017	4377481	6468607
2018	4379699	6466510
2019	4382001	6464536
2020	4384235	6462462
2021	4386581	6460553
2022	4388834	6458506
2023	4390313	6455322
2024	4392598	6453324
2025	4394832	6451249
2026	4396851	6448860
2027	4399028	6446702
2028	4400557	6443595
2029	4402695	6441381
2030	4404900	6439266
2031	4407011	6437012
2032	4409204	6434878
2033	4411389	6432734
2034	4413323	6430222
2035	4415716	6428380
2036	4417996	6426373
2037	4420486	6424672
2038	4422234	6421891
2039	4424318	6419598
2040	4426952	6418104
2041	4429327	6416234
2042	4431388	6413908
2043	4433335	6411419
2044	4435544	6409307
2045	4437796	6407258
2046	4440067	6405237
2047	4441579	6402120
2048	4443541	6399654
2049	4445697	6397467
2050	4447974	6395454
2051	4450263	6393458
2052	4452606	6391539
2053	4454468	6388931
2054	4456855	6387074
2055	4459247	6385226
2056	4460997	6382458
2057	4462686	6379603
2058	4464969	6377598
2059	4467159	6375460
2060	4468861	6372627
2061	4471127	6370598
2062	4473148	6368219
2063	4475387	6366151
2064	4477694	6364180
2065	4479921	6362095
2066	4481994	6359792
2067	4484152	6357608
2068	4486473	6355657
2069	4488680	6353543
2070	4490711	6351179
2071	4492980	6349153
2072	4494995	6346768
2073	4496909	6344241
2074	4499117	6342129
2075	4501361	6340067
2076	4503598	6337995
2077	4505874	6335979
2078	4508787	6334857
2079	4511040	6332807
2080	4513338	6330819
2081	4515780	6329033
2082	4518390	6327482
2083	4520892	6325778
2084	4523164	6323752
2085	4525939	6322429
2086	4527967	6320061
2087	4530302	6318123
2088	4532542	6316050
2089	4534883	6314119
2090	4537294	6312286
2091	4539020	6309499
2092	4540975	6307030
2093	4543394	6305207
2094	4545379	6302782
2095	4547594	6300675
2096	4549910	6298707
2097	4552081	6296539
2098	4554271	6294398
2099	4556547	6292375
2100	4558701	6290182
2101	4561270	6288563
2102	4563512	6286493
2103	4565523	6284103
2104	4567437	6281582
2105	4569729	6279580
2106	4572172	6277786
2107	4574508	6275844
2108	4576837	6273891
2109	4578520	6271054
2110	4580895	6269164
2111	4583403	6267457
2112	4585607	6265333
2113	4587458	6262727
2114	4589769	6260749
2115	4591812	6258406
2116	4594125	6256430
2117	4596462	6254487
2118	4598731	6252451
2119	4601228	6250725
2120	4603448	6248622
2121	4604875	6245443
2122	4607035	6243260
2123	4609385	6241333
2124	4611573	6239187
2125	4613926	6237265
2126	4615957	6234906
2127	4618279	6232941
2128	4620503	6230843
2129	4622173	6227998
2130	4624345	6225831
2131	4626632	6223818
2132	4628983	6221891
2133	4630865	6219334
2134	4633153	6217323
2135	4635519	6215415
2136	4637812	6213410
2137	4639774	6210960
2138	4641970	6208825
2139	4644331	6206910
2140	4646379	6204577
2141	4648627	6202509
2142	4650906	6200485
2143	4653307	6198621
2144	4655861	6196963
2145	4658068	6194839
2146	4660454	6192956
2147	4662608	6190763
2148	4664054	6187630
2149	4665792	6184887
2150	4668037	6182816
2151	4670212	6180653
2152	4672460	6178585
2153	4674222	6175876
2154	4676763	6174196
2155	4679044	6172171
2156	4681280	6170087
2157	4683471	6167945
2158	4685897	6166111
2159	4687812	6163605
2160	4689981	6161433
2161	4692350	6159523
2162	4694566	6157413
2163	4696799	6155325
2164	4699681	6154086
2165	4701453	6151393
2166	4703724	6149354
2167	4706039	6147372
2168	4707490	6144262
2169	4709632	6142055
2170	4712409	6140675
2171	4714748	6138724
2172	4717179	6136892
2173	4719179	6134499
2174	4721504	6132528
2175	4723778	6130492
2176	4726151	6128582
2177	4728492	6126632
2178	4730738	6124558
2179	4732941	6122428
2180	4735166	6120328
2181	4737399	6118236
2182	4739554	6116044
2183	4741842	6114023
2184	4743955	6111778
2185	4746032	6109485
2186	4748322	6107467
2187	4750749	6105625
2188	4753024	6103586
2189	4754992	6101154
2190	4756738	6098438
2191	4759148	6096573
2192	4761151	6094187
2193	4763326	6092021
2194	4765388	6089711
2195	4767714	6087737
2196	4769896	6085579
2197	4771800	6083068
2198	4774012	6080950
2199	4776351	6078993
2200	4777798	6075900
2201	4780176	6073992
2202	4783170	6072868
2203	4785431	6070810
2204	4787718	6068786
2205	4789118	6065637
2206	4791386	6063589
2207	4793598	6061470
2208	4794867	6058160
2209	4797162	6056146
2210	4799360	6054010
2211	4801648	6051987
2212	4804049	6050107
2213	4806042	6047711
2214	4808324	6045681
2215	4810546	6043575
2216	4812198	6040752
2217	4814410	6038633
2218	4816577	6036458
2219	4818866	6034436
2220	4820959	6032168
2221	4823401	6030336
2222	4825613	6028217
2223	4827120	6025219
2224	4829642	6023486
2225	4831531	6020965
2226	4833642	6018720
2227	4835167	6015747
2228	4837493	6013770
2229	4839692	6011636
2230	4841464	6008971
2231	4843482	6006612
2232	4845812	6004641
2233	4847639	6002046
2234	4849727	5999774
2235	4852159	5997929
2236	4854335	5995766
2237	4856639	5993761
2238	4858834	5991622
2239	4861471	5990027
2240	4863849	5988113
2241	4865554	5985369
2242	4867717	5983191
2243	4869687	5980774
2244	4871847	5978591
2245	4873761	5976108
2246	4876216	5974287
2247	4878199	5971888
2248	4880346	5969689
2249	4882390	5967365
2250	4884667	5965326
2251	4886902	5963236
2252	4889239	5961269
2253	4891437	5959133
2254	4893711	5957090
2255	4895973	5955031
2256	4898149	5952868
2257	4900517	5950938
2258	4902736	5948827
2259	4904902	5946651
2260	4906795	5944145
2261	4909148	5942196
2262	4911146	5939817
2263	4913495	5937863
2264	4915753	5935799
2265	4918180	5933938
2266	4920194	5931579
2267	4922532	5929611
2268	4924887	5927663
2269	4927293	5925775
2270	4929568	5923730
2271	4932050	5921934
2272	4933608	5919028
2273	4936027	5917154
2274	4938063	5914822
2275	4940283	5912711
2276	4942459	5910548
2277	4945046	5908874
2278	4946890	5906313
2279	4948574	5903562
2280	4950956	5901644
2281	4953318	5899701
2282	4955144	5897121
2283	4957301	5894934
2284	4959252	5892503
2285	4960838	5889639
2286	4963145	5887632
2287	4965708	5885927
2288	4967937	5883826
2289	4969955	5881476
2290	4972105	5879281
2291	4974119	5876927
2292	4976051	5874474
2293	4978496	5872629
2294	4980848	5870673
2295	4983281	5868812
2296	4984895	5865987
2297	4986604	5863274
2298	4988926	5861283
2299	4991227	5859267
2300	4993705	5857457
2301	4995641	5855012
2302	4998029	5853098
2303	5000359	5851115
2304	5002567	5848989
2305	5004602	5846660
2306	5006936	5844681
2307	5009218	5842641
2308	5011211	5840264
2309	5013259	5837951
2310	5015214	5835530
2311	5017433	5833417
2312	5019732	5831396
2313	5022034	5829379
2314	5024218	5827225
2315	5026502	5825186
2316	5028804	5823168
2317	5031167	5821221
2318	5033369	5819086
2319	5035041	5816340
2320	5037082	5814021
2321	5039405	5812027
2322	5041784	5810097
2323	5043974	5807950
2324	5046218	5805864
2325	5048447	5803761
2326	5050503	5801458
2327	5052779	5799410
2328	5055132	5797448
2329	5057478	5795479
2330	5059537	5793181
2331	5061824	5791143
2332	5064154	5789155
2333	5066630	5787333
2334	5068781	5785140
2335	5071011	5783037
2336	5073334	5781039
2337	5075104	5778412
2338	5077395	5776378
2339	5079634	5774285
2340	5081867	5772185
2341	5084179	5770175
2342	5086338	5767990
2343	5088209	5765479
2344	5090210	5763117
2345	5092669	5761272
2346	5094975	5759254
2347	5096742	5756627
2348	5099064	5754627
2349	5101437	5752684
2350	5103719	5750639
2351	5106271	5748897
2352	5108619	5746925
2353	5110934	5744916
2354	5113191	5742841
2355	5115432	5740748
2356	5117726	5738714
2357	5119540	5736142
2358	5121946	5734235
2359	5124421	5732403
2360	5126632	5730276
2361	5128347	5727595
2362	5130752	5725685
2363	5133197	5723819
2364	5135549	5721849
2365	5137722	5719678
2366	5139779	5717380
2367	5142241	5715532
2368	5143941	5712837
2369	5146196	5710757
2370	5148594	5708838
2371	5150810	5706715
2372	5153104	5704680
2373	5155349	5702589
2374	5157508	5700403
2375	5159303	5697816
2376	5161592	5695774
2377	5163889	5693742
2378	5166134	5691651
2379	5168412	5689597
2380	5170266	5687076
2381	5172740	5685236
2382	5175186	5683366
2383	5177249	5681075
2384	5179640	5679144
2385	5181608	5676749
2386	5183086	5673818
2387	5185313	5671707
2388	5187455	5669504
2389	5189765	5667484
2390	5191574	5664917
2391	5194065	5663094
2392	5195644	5660278
2393	5197705	5657986
2394	5199943	5655888
2395	5202231	5653844
2396	5204500	5651779
2397	5206657	5649592
2398	5209108	5647724
2399	5211468	5645757
2400	5213751	5643706
2401	5216080	5641705
2402	5217793	5639038
2403	5220122	5637037
2404	5222461	5635047
2405	5224675	5632921
2406	5226071	5629914
2407	5228444	5627960
2408	5230552	5625720
2409	5232841	5623676
2410	5234987	5621477
2411	5237291	5619448
2412	5239730	5617564
2413	5242126	5615633
2414	5244159	5613313
2415	5246226	5611030
2416	5248381	5608841
2417	5250083	5606168
2418	5252401	5604154
2419	5254021	5601394
2420	5256419	5599465
2421	5258611	5597316
2422	5260950	5595323
2423	5263173	5593207
2424	5265324	5591014
2425	5267785	5589150
2426	5270045	5587073
2427	5272215	5584900
2428	5274545	5582897
2429	5276657	5580662
2430	5278929	5578597
2431	5281187	5576516
2432	5283494	5574488
2433	5285828	5572488
2434	5288262	5570592
2435	5289914	5567874
2436	5292160	5565781
2437	5294361	5563640
2438	5296723	5561668
2439	5299038	5559647
2440	5301031	5557287
2441	5303479	5555405
2442	5305728	5553315
2443	5307976	5551222
2444	5310422	5549337
2445	5312759	5547337
2446	5314613	5544833
2447	5316812	5542690
2448	5318943	5540475
2449	5321168	5538359
2450	5323369	5536217
2451	5325268	5533761
2452	5328119	5532295
2453	5330385	5530220
2454	5332587	5528079
2455	5334424	5525560
2456	5336862	5523663
2457	5339046	5521503
2458	5341390	5519508
2459	5343668	5517446
2460	5345751	5515181
2461	5348058	5513149
2462	5350070	5510811
2463	5351936	5508324
2464	5354112	5506155
2465	5356409	5504112
2466	5359029	5502400
2467	5361386	5500417
2468	5363361	5498043
2469	5365583	5495921
2470	5367602	5493591
2471	5369985	5491635
2472	5372229	5489536
2473	5374561	5487527
2474	5376798	5485420
2475	5379294	5483577
2476	5381387	5481323
2477	5383528	5479119
2478	5386006	5477257
2479	5388155	5475061
2480	5390420	5472982
2481	5392781	5471000
2482	5395122	5468998
2483	5397389	5466920
2484	5399733	5464921
2485	5402098	5462942
2486	5403738	5460230
2487	5406071	5458219
2488	5408285	5456088
2489	5410677	5454136
2490	5413047	5452162
2491	5415433	5450203
2492	5417786	5448211
2493	5420081	5446160
2494	5422533	5444266
2495	5425050	5442438
2496	5427352	5440393
2497	5429501	5438195
2498	5431677	5436024
2499	5433908	5433908
2500	5436282	5431935
2501	5438104	5429410
2502	5440028	5426988
2503	5442448	5425060
2504	5444558	5422823
2505	5446738	5420656
2506	5449065	5418636
2507	5451704	5416925
2508	5454338	5415208
2509	5456571	5413092
2510	5458875	5411048
2511	5461185	5409008
2512	5463690	5407162
2513	5465446	5404574
2514	5467336	5402119
2515	5469559	5399994
2516	5471518	5397608
2517	5473782	5395523
2518	5475614	5393012
2519	5477896	5390945
2520	5480200	5388900
2521	5482521	5386870
2522	5484788	5384788
2523	5486618	5382277
2524	5488361	5379681
2525	5490634	5377604
2526	5492953	5375573
2527	5494932	5373209
2528	5497067	5370997
2529	5499478	5369055
2530	5501672	5366902
2531	5503952	5364832
2532	5506158	5362689
2533	5508732	5360905
2534	5511022	5358844
2535	5513097	5356574
2536	5515149	5354281
2537	5517365	5352148
2538	5519634	5350067
2539	5522554	5348615
2540	5524845	5346554
2541	5527184	5344539
2542	5529555	5342555
2543	5531664	5340317
2544	5533891	5338194
2545	5536192	5336141
2546	5538415	5334013
2547	5540768	5332011
2548	5542851	5329748
2549	5545115	5327659
2550	5547358	5325551
2551	5549532	5323375
2552	5551485	5320989
2553	5553926	5319069
2554	5556005	5316803
2555	5557857	5314321
2556	5559583	5311717
2557	5561866	5309647
2558	5564495	5307906
2559	5566610	5305675
2560	5568898	5303609
2561	5570979	5301345
2562	5573020	5299044
2563	5575300	5296969
2564	5577239	5294572
2565	5579384	5292370
2566	5581748	5290375
2567	5583961	5288237
2568	5586230	5286153
2569	5588517	5284085
2570	5590287	5281527
2571	5592566	5279451
2572	5594796	5277329
2573	5596593	5274800
2574	5598890	5272741
2575	5601217	5270710
2576	5603707	5268833
2577	5606170	5266929
2578	5608551	5264948
2579	5610583	5262640
2580	5612907	5260605
2581	5615152	5258497
2582	5617032	5256046
2583	5619148	5253816
2584	5620935	5251280
2585	5622800	5248817
2586	5624833	5246510
2587	5627021	5244348
2588	5629158	5242140
2589	5631582	5240198
2590	5633799	5238064
2591	5635593	5235536
2592	5637898	5233483
2593	5640395	5231607
2594	5642565	5229429
2595	5644846	5227353
2596	5646600	5224790
2597	5648884	5222717
2598	5651090	5220572
2599	5653417	5218539
2600	5655870	5216621
2601	5657681	5214112
2602	5659822	5211906
2603	5662232	5209949
2604	5664464	5207827
2605	5666951	5205941
2606	5669746	5204335
2607	5671750	5202003
2608	5674045	5199940
2609	5676359	5197892
2610	5678704	5195873
2611	5680476	5193329
2612	5682553	5191065
2613	5684826	5188980
2614	5687134	5186927
2615	5689336	5184777
2616	5691653	5182732
2617	5693729	5180467
2618	5695916	5178303
2619	5698217	5176243
2620	5700270	5173957
2621	5702496	5171828
2622	5704794	5169765
2623	5707133	5167739
2624	5708930	5165223
2625	5710926	5162886
2626	5713330	5160918
2627	5715575	5158807
2628	5717543	5156445
2629	5719337	5153927
2630	5722227	5152397
2631	5724521	5150329
2632	5726804	5148251
2633	5728983	5146080
2634	5731260	5143996
2635	5733828	5142173
2636	5736081	5140068
2637	5737807	5137490
2638	5739779	5135134
2639	5742161	5133144
2640	5744567	5131175
2641	5746835	5129083
2642	5749373	5127231
2643	5751689	5125181
2644	5753925	5123060
2645	5755693	5120522
2646	5757979	5118445
2647	5760356	5116449
2648	5762138	5113924
2649	5763896	5111379
2650	5766428	5109521
2651	5768181	5106972
2652	5770395	5104831
2653	5772147	5102282
2654	5774272	5100063
2655	5776379	5097828
2656	5778719	5095799
2657	5781234	5093924
2658	5783447	5091782
2659	5785678	5089657
2660	5787415	5087096
2661	5789456	5084804
2662	5791552	5082560
2663	5793562	5080240
2664	5796021	5078315
2665	5798358	5076282
2666	5800902	5074429
2667	5802693	5071919
2668	5805017	5069875
2669	5807449	5067924
